iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,nkill,location,summary
2001,9,20,United States,New Mexico (U.S. State),Alamogordo,32.89925,-105.960323,0,,"09/20/2001: An incendiary device exploded at a maintenance building at the White Sands Research Center in New Mexico, U.S.A., a research laboratory that uses chimpanzees in medical studies. The Animal Liberation Front (ALF) claimed responsibility for this explosion that caused more than $1 million in damages."
2001,10,2,United States,Florida (U.S. State),Boca Raton,26.35049,-80.089004,1,,"10/02/2001: In one of several anthrax-related incidents, American Media Inc. in Boca Raton, Florida, U.S.A. was the target of an anthrax attack. Two employees, Ernesto Blanco and Stephanie Dailey (both American Media, Inc. mailroom workers), tested positive for anthrax. Robert Stevens, an employee of American Media, Inc., contracted inhalation anthrax and died of the disease. Five people were injured in this attack. Anthrax contamination was also found at the Boca Raton mail facility. The perpetrator(s) of this incident was not known."
2001,10,9,United States,District of Columbia,Washington,38.89037,-77.031959,2,,"10/09/2001: Senator Patrick Leahy's office was the target of an anthrax (bacillus anthracis) attack in Washington D.C., U.S.A.  Two people lost their lives and one other was injured in the attack."
2001,10,12,United States,New York (U.S. State),New York City,40.71455,-74.007124,0,,"10/12/2001: In one of several anthrax-related incidents, Erin O'Connor, the assistant to Tom Brokaw at NBC, was diagnosed with skin anthrax after she came into contact with a letter containing anthrax spores postmarked from Trenton, New Jersey, U.S.A.. The letter was postmarked September 18, 2001. Ms. O'Connor opened the letter on September 25, 2001 and began to show signes of infection on September 28, 2001. A second NBC employee was later diagnosed with ""probable"" skin anthrax on October 12, 2001. Four New Jersey postal workers, who worked in the facility, also contracted skin anthrax. The perpetrator(s) of this incident was not known."
2001,10,15,United States,District of Columbia,Washington,38.89037,-77.031959,2,,"10/15/2001: In one of several anthrax-related incidents, the office of Senator Tom Daschle was the target of an anthrax attack, in which twenty-eight people were exposed. The letter containing anthrax was postmarked in Trenton, New Jersey, U.S.A. on October 9th, and was opened on October 15th. Two Washington area postal workers later died on October 21st and October 23rd from anthrax that appeared to be connected to the Daschle letter. The perpetrator(s) of this incident was not known."
2001,10,15,United States,New York (U.S. State),New York City,40.71455,-74.007124,0,,"10/15/2001: In one of several anthrax-related incidents, a seven-month-old boy and son of an American Broadcasting Company (ABC) producer tested positive for anthrax after having visited the ABC newsroom on September 28th. The perpetrator(s) was unknown as was the method of transmission, since no letter was found as in the other anthrax cases. Many more spores were found in the building when the location was inspected."
2001,10,15,United States,Nevada (U.S. State),Reno,39.527395,-119.813414,0,An office for Microsoft,"10/15/2001: Six employees were tested for anthrax exposure after an envelope sent out by Microsoft to Malaysia was returned to the office in Reno, Washoe county, Nevada.  Authorities said the envelope was returned in strange condition and contained anthrax spores.  Four of the employees tested negative for types of anthrax poisoning except that contracted through the skin, while two employees were awaiting their results.  Although no group claimed responsibility for the attack, authorities and sources speculated that al-Qaeda could be behind the anthrax letters due to their recent attacks on the World Trade Center."
2001,10,15,United States,California (U.S. State),Litchfield,40.38146,-120.383169,0,"at the Litchfield Wild Horse and Burro Facility  off of US Highway 395 in Litchfield, CA","10/15/2001: Six members of the Animal and Earth Liberations Fronts (ALF and ELF),  Stanislas Meyerhoff, Joseph Dibee, Jennifer Kolar, Darren Thurston, Rebecca Rubin, and Kevin Tubbs, placed four incendiary devices, each consisting of a five-gallon plastic bucket which contained a mixture of gasoline and a heavy petroleum distillate and timing devices, at the BLM Wild Horse Corrals in Litchfield, California in the United States.  The devices were ignited, and destroyed the barn, causing $207,497 in damages. There were no casualties in the incident.  On October 17, the perpetrators sent out a communique, claiming responsibility for the arson in the name of ELF, but also posting the letter on the ALF website.  In their statement, the group criticized BLM' slaughter of wild horses, and threatened future targeting of ""industries and organizations that seek to profit by destroying the earth.""  The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period."
2001,10,17,United States,New York (U.S. State),New York,40.71455,-74.007124,0,The office of Governor Pataki at 633 Third Avenue,"10/17/2001: Anthrax tests on the offices of Governor George Pataki came back positive in Manhattan, New York county, New York.  Although no employee tested positive for anthrax exposure, the buildings were evacuated for testing and decontamination.  No group claimed responsibility for the attack, although authorities believed this incident was related to other anthrax contaminations throughout the United States following the September 11, 2001 attacks on the World Trade Center and Washington, DC."
2001,10,18,United States,New York (U.S. State),New York City,40.71455,-74.007124,0,,"10/18/2001: In one of several anthrax-related incidents, a letter laced with anthrax was sent to Dan Rather of CBS in New York City, New York, U.S.A.. His personal aide, Claire Fletcher, contracted the skin form of anthrax after she opened the letter. The perpetrator(s), as well as specific details concerning the letter were not known. No other employees at CBS were found to have anthrax infections."
2001,10,19,United States,New York (U.S. State),New York City,40.71455,-74.007124,0,,"10/19/2001: In one of several anthrax-related incidents, Johanna Huden, an employee for The New York Post, was diagnosed with the skin form of anthrax in New York City, New York, U.S.A.. The victim had opened a Letter to the Editor that had been laced with anthrax on September 22nd. The letter had been postmarked from Trenton, New Jersey on September 18th. Mark Cunningham, another New York Post employee, was also diagnosed with skin anthrax. The victims in this case recovered. The perpetrator(s) of this incident was not known."
2001,10,26,United States,District of Columbia,Washington,38.89037,-77.031959,NA,,"10/26/2001: In one of several anthrax-related incidents, anthrax was discovered at the off-site facility that sorts mail for the U.S.A. Supreme Court in Washington, D.C., U.S.A. Cross-contamination with anthrax-laced letters to other areas was suspected. The perpetrator(s) of this incident was not known."
2001,10,29,United States,New York (U.S. State),New York City,40.71455,-74.007124,1,,"10/29/2001: In one of several anthrax-related incidents, Kathy Nguyen, an employee at the Manhattan Eye, Ear and Throat Hospital in New York, New York, U.S.A. was diagnosed with the inhalation form of anthrax. She died on October 31st. It was not clear how she contracted the disease, although she had previously worked in the stockroom of the hospital. The perpetrator(s) of this incident was not known."
2001,11,5,United States,Michigan (U.S. State),Houghton,47.12186,-88.570024,0,"two forestry buildings at Michigan Technological University in Houghton, MI","11/05/2001: Ian Jacob Wallace, acting on behalf of the Earth Liberation Front (ELF) attempted to destroy two forestry buildings at the Michigan Technological University campus by planting two firebombs, made of combustible liquids, ignition sources and timers, outside the buildings, which were affiliated with the U.S. Forest Service and the U.S. Department of Agriculture.  There were no casualties in the incident, nor damages as the devices were found unexploded because the timers failed to trigger the bombs to ignite. The devices were subsequently defused by authorities. The motive was to ""destroy tree research and intimidate the public.""  Wallace pleaded guilty in 2008 to charges for this incident, and was sentenced in 2009, to three years in Federal prison."
2001,11,14,United States,Connecticut (U.S. State),Oxford,41.439769,-73.126816,1,,"11/14/2001: Ottilie Lundgren, a ninety-four-year-old from Oxford, Connecticut, U.S.A. was diagnosed with inhalation anthrax. She later died on 11/21/2001. The source of her exposure was unclear."
2002,1,5,United States,Florida (U.S. State),Tampa,27.94653,-82.459269,1,"Bank of America Plaza, 101 E. Kennedy Blvd., Tampa, Florida.","1/5/2002: Charles Bishop, a local 15-year-old, stole a Cessna 172R airplane and crashed it into the 28th and 29th floors of the Bank of America Building in downtown Tampa, Florida, United States.  Bishop had written a suicide letter claiming to be sympathetic with the 9/11 highjackers and Osama bin Laden, however there is no evidence that he was connected directly to any terrorist organizations.  Charles Bishop was the only one who died.  There were also no injuries as the building was evacuated before being hit by the plane."
2002,1,26,United States,Minnesota (U.S. State),St. Paul,44.943829,-93.093326,0,,"01/26/2002: A trailer and two pieces of heavy machinery were burned at the construction site of the Microbial and Plant Genomics Research Center on the University of Minnesota, St. Paul campus. The Earth Liberation Front (ELF) claimed the attack, stating that the target was attacked for its research on genetically modified crops."
2002,7,4,United States,California (U.S. State),Los Angeles,34.05349,-118.245319,3,,"07/04/2002: Hesham Mohamed Hadayet, an Egyptian-born man, opened fired at the El Al Israeli Airlines ticket counter at the Los Angeles Airport (LAX), killing two people and wounding four others. Hadayet was killed by security personel during the attack. Early reports from police and witnesses recount that Hadayet shot the El Al ticket agent, turned his weapon on passengers in line, was then tackled and subdued by a guard who was reportedly stabbed by Hadayet, and was finally shot at by an El Al security guard. CNN reports that US authorities believed that Hadayet espoused anti-Israeli views, opposed US policies in the Middle East, and conducted the attack in the efforts of being a martyr. The victims of the attack were all reportedly Israeli."
2002,3,24,United States,Pennsylvania (U.S. State),Erie,42.129445,-80.085239,0,"at bridge and highway construction site over Wintergreen Gorge in Erie, PA","03/24/2002: The Earth Liberation Front (ELF) claimed responsibility for torching a $500,000 hydraulic crane at a bridge and highway construction site over Wintergreen Gorge in Erie, Pennsylvania in the United States.  There were no casualties in the incident.  The group claimed that the $31 million highway project over Wintergreen Gorge ""would threaten the biological health of the Lake Erie watershed,"" and thus, were trying to stop the project. However, authorities stated that it was unclear if the group was indeed responsible, and they were unable to substantiate the claim without a perpetrator in custody."
2002,5,3,United States,Iowa (U.S. State),Asbury,42.514446,-90.751516,0,,"05/03/2002: Between the dates of May 3-7, 2002 eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A. collectively causing seven injuries and leading to widespread panic in the region. In the set incidents that occurred on May 3, 2002, seven nearly identical bombs were found by mail carriers and residents in or near mailboxes between 10:49am and 2:30pm in eastern Iowa and western Illinois, including this one in Iowa. Six of the seven bombs detonated, injuring four mail carriers and two residents. Each of the bombs had a note in a plastic bag, which stated, ""I'm obtaining your attention in the only way I can .... more attention-getters are on the way."" On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,3,United States,Iowa (U.S. State),Farley,42.443889,-91.009444,0,,"05/03/2002: Between the dates of May 3-7, 2002 eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A. collectively causing seven injuries and leading to widespread panic in the region. In the set incidents that occurred on May 3, 2002, seven nearly identical bombs were found by mail carriers and residents in or near mailboxes between 10:49am and 2:30pm in eastern Iowa and western Illinois, including this one in Iowa. Six of the seven bombs detonated, injuring four mail carriers and two residents. Each of the bombs had a note in a plastic bag, which stated, ""I'm obtaining your attention in the only way I can .... more attention-getters are on the way."" On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,3,United States,Iowa (U.S. State),Anamosa,42.108337,-91.285159,0,,"05/03/2002: Between the dates of May 3-7, 2002 eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A. collectively causing seven injuries and leading to widespread panic in the region. In the set incidents that occurred on May 3, 2002, seven nearly identical bombs were found by mail carriers and residents in or near mailboxes between 10:49am and 2:30pm in eastern Iowa and western Illinois, including this one in Iowa. Six of the seven bombs detonated, injuring four mail carriers and two residents. Each of the bombs had a note in a plastic bag, which stated, ""I'm obtaining your attention in the only way I can .... more attention-getters are on the way."" On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,3,United States,Indiana (U.S. State),Bloomington,39.16659,-86.534244,0,,"05/03/2002: Between the dates of May 3-7, 2002 eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A. collectively causing seven injuries and leading to widespread panic in the region. In the set incidents that occurred on May 3, 2002, seven nearly identical bombs were found by mail carriers and residents in or near mailboxes between 10:49am and 2:30pm in eastern Iowa and western Illinois, including this one in Iowa. Six of the seven bombs detonated, injuring four mail carriers and two residents. Each of the bombs had a note in a plastic bag, which stated, ""I'm obtaining your attention in the only way I can .... more attention-getters are on the way."" On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,3,United States,Iowa (U.S. State),Eldridge,41.658086,-90.584582,0,,"05/03/2002: Between the dates of May 3-7, 2002 eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A. collectively causing seven injuries and leading to widespread panic in the region. In the set incidents that occurred on May 3, 2002, seven nearly identical bombs were found by mail carriers and residents in or near mailboxes between 10:49am and 2:30pm in eastern Iowa and western Illinois, including this one in Iowa. Six of the seven bombs detonated, injuring four mail carriers and two residents. Each of the bombs had a note in a plastic bag, which stated, ""I'm obtaining your attention in the only way I can .... more attention-getters are on the way."" On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,3,United States,Illinois (U.S. State),Mount Carroll,42.095023,-89.97818,0,,"05/03/2002: Between the dates of May 3-7, 2002 eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A. collectively causing seven injuries and leading to widespread panic in the region. In the set incidents that occurred on May 3, 2002, seven nearly identical bombs were found by mail carriers and residents in or near mailboxes between 10:49am and 2:30pm in eastern Iowa and western Illinois, including this one in Illinois. Six of the seven bombs detonated, injuring four mail carriers and two residents. Each of the bombs had a note in a plastic bag, which stated, ""I'm obtaining your attention in the only way I can .... more attention-getters are on the way."" On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,3,United States,Illinois (U.S. State),Morrison,41.809751,-89.965119,0,,"05/03/2002: Between the dates of May 3-7, 2002 eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A. collectively causing seven injuries and leading to widespread panic in the region. In the set incidents that occurred on May 3, 2002, seven nearly identical bombs were found by mail carriers and residents in or near mailboxes between 10:49am and 2:30pm in eastern Iowa and western Illinois, including this one in Illinois. Six of the seven bombs detonated, injuring four mail carriers and two residents. Each of the bombs had a note in a plastic bag, which stated, ""I'm obtaining your attention in the only way I can .... more attention-getters are on the way."" On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,3,United States,Illinois (U.S. State),Elizabeth,42.317791,-90.221517,0,,"05/03/2002: Between the dates of May 3-7, 2002 eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A. collectively causing seven injuries and leading to widespread panic in the region. In the set incidents that occurred on May 3, 2002, seven nearly identical bombs were found by mail carriers and residents in or near mailboxes between 10:49am and 2:30pm in eastern Iowa and western Illinois, including this one in Illinois. Six of the seven bombs detonated, injuring four mail carriers and two residents. Each of the bombs had a note in a plastic bag, which stated, ""I'm obtaining your attention in the only way I can .... more attention-getters are on the way."" On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,3,United States,Indiana (U.S. State),Bloomington,39.16659,-86.534244,0,,"05/03/2002: A truck parked at the Sims Poultry Inc., a poultry plant outside of Bloomington, Indiana, U.S.A. was set on fire. The Animal Liberation Front (ALF) later claimed responsibility for the incident via their spokesman David Barabash.  Barabash claimed the reason for the attack was the profit and harm Sims Poultry had committed against animals. Bureau of Alcohol Tobacco and Firearms confirmed the firm had been the target of animal activists in the past."
2002,5,4,United States,Nebraska (U.S. State),Scotia,41.466401,-98.703134,0,,"05/04/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In the incidents that occurred on May 4-5, 2002, seven bombs were found in mailboxes in the southern and central counties of Nebraska. None of these bombs detonated and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,4,United States,Nebraska (U.S. State),Cairo,41.002235,-98.606738,0,,"05/04/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A, collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In the incidents that occurred on May 4-5, 2002, seven bombs were found in mailboxes in the southern and central counties of Nebraska. None of these bombs detonated and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,4,United States,Nebraska (U.S. State),Columbus,41.432778,-97.358611,0,,"05/04/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In the incidents that occurred on May 4-5, 2002, seven bombs were found in mailboxes in the southern and central counties of Nebraska. None of these bombs detonated and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,4,United States,Nebraska (U.S. State),Davenport,40.312784,-97.811986,0,,"05/04/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In the incidents that occurred on May 4-5, 2002, seven bombs were found in mailboxes in the southern and central counties of Nebraska. None of these bombs detonated and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,4,United States,Nebraska (U.S. State),Ohiowa,40.414167,-97.452222,0,,"05/04/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In the incidents that occurred on May 4-5, 2002, seven bombs were found in mailboxes in the southern and central counties of Nebraska. None of these bombs detonated and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,4,United States,Nebraska (U.S. State),Seward,40.911111,-97.096944,0,,"05/04/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In the incidents that occurred on May 4-5, 2002, seven bombs were found in mailboxes in the southern and central counties of Nebraska. None of these bombs detonated and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,4,United States,Nebraska (U.S. State),Albion,41.689444,-98.003056,0,,"05/04/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In the incidents that occurred on May 4-5, 2002, seven bombs were found in mailboxes in the southern and central counties of Nebraska. None of these bombs detonated and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,6,United States,Colorado (U.S. State),Salida,38.534719,-105.998902,0,,"05/06/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In this incident, one bomb was found in an isolated area of Colorado. The bomb did not detonate and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,6,United States,Colorado (U.S. State),Pueblo,38.26386,-104.612374,0,,"05/06/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In this incident, one bomb was found in an isolated area of Colorado. The bomb did not detonate and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,7,United States,Texas (U.S. State),Amarillo,35.207255,-101.833894,0,,"05/07/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In this incident, one bomb was found in Amarillo, Texas. The bomb did not detonate and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs."
2002,5,13,United States,Pennsylvania (U.S. State),Philadelphia,39.95227,-75.162369,0,,"05/13/2002: A small pipe bomb put in a foam box was found in a Philadelphia, Pennsylvania, United States mailbox. Police safely detonated the device, which was packed with nails, and no one was hurt. The bomb had a note that stated “Free Palestine?and also reportedly made some reference to Al-Qa`ida. A 53 year old Philadelphia man, Preston Lit, who had no connections with Al-Qa`ida or any other terrorist group, was charged with threatening to use explosives. He had a criminal past and reportedly suffered from bi-polar disorder and other mental sicknesses."
2002,6,3,United States,Florida (U.S. State),Miami,25.728985,-80.237419,0,,"06/03/2002: Molotov Cocktails consisting of Miller beer bottles filled with gasoline and stuffed with burning rags were thrown at the Cuban-American National Foundation headquarters at 1312 SW 27th Ave., Miami, Florida, U.S.A. . Authorities believe that an earlier Molotov Cocktail attack on the Alpha 66 headquarters at 1714 W. Flagler St. is related to this incident. Leaders of both groups suspect that the ""hand of Castro"" was behind the attacks and Cuban spies carried out the attack."
2002,6,3,United States,Florida (U.S. State),Miami,25.728985,-80.237419,0,,"06/03/2002: The headquarters of exile paramilitary group Alpha 66 in Miami, Florida, U.S.A. was hit by Molotov Cocktails. Authorities believe that this incident is related to a subsequent Molotov Cocktail attack on the Cuban-American National Foundation headquarters. Leaders of both groups suspect that the ""hand of Castro"" was behind the attacks and Cuban spies carried out the attack."
2002,7,10,United States,Washington (U.S. State),Seattle,47.60356,-122.329439,0,,"07/10/2002:  High-rises in Seattle, Washington, U.S.A. were evacuated after two smoke bombs went off. No one was injured and no one claimed responsibility, but the bombings had the signatures of an animal rights attack."
2002,8,11,United States,Pennsylvania (U.S. State),Irvine,41.839226,-79.268381,0,"at the U.S. Forest Service Northeast Research Station in Irvine, PA","08/11/2002: The Earth Liberation Front (ELF) claimed responsibility for setting fire to the U.S. Forest Service Northeast Research Station in Irvine, Pennsylvania in the United States.  The incident caused $700,000 in damage to the research office.  There were no casualties in the incident.  ELF sent out an email to the Warren Times Observer stating that the motive for the incident was to protest  timber sales, oil drilling and ""greed driven manipulation of nature"" in the Allegheny National Forest.  Two days after the incident, the group also stated that they would destroy the facility if it was rebuilt."
2002,8,18,United States,Michigan (U.S. State),Superior Township,46.393305,-84.572204,0,"at a house near Frains Lake Road in Washtenaw County, MI","8/18/2002: Members of the Earth Liberation Front (ELF) are suspected of setting arson to a home near Frains Lake Road in Washtenaw County, Michigan, in the United States causing about $600,000 in damages.  There were no casualties reported in the incident; the home was still in the nearly completed phase of construction."
2002,9,2,United States,Michigan (U.S. State),Plymouth,42.37199,-83.467919,0,"a house on Old Oak Drive in Washtenaw County, MI","09/09/2002: Members of the Earth Liberation Front (ELF) are suspected of setting arson to a private home under construction at Old Oak Drive in Washtenaw County, Michigan in the United States. There were no casualties reported in the incident; the home was in the early phases of construction, and thus, was completely destroyed by the fire.  The monetary amount or property damage is unknown."
2002,9,21,United States,Virginia (U.S. State),Richmond,37.5407,-77.433654,0,,"09/21/2002: Three teens, Aaron Linas, Adam Blackwell and John Wade conspired to destroy a crane at a construction site in Richmond, Virginia, U.S.A.. Two of the teens attempted to use a Kerosene soaked American flag to ignite the fuel tanks of a construction crane.  They were unsuccessful in their attempt.  The three claimed to be part of the Earth Liberation Front (ELF)."
2002,10,3,United States,New York (U.S. State),New York City,40.71455,-74.007124,0,Manhattan,"10/3/2002: Steve Kim fired seven shots at the United Nations Headquarters in Manhattan, New York, United States.  Four bullets hit the building between the eighteenth and twentieth floors.  There were no casualties but windows were shattered.  Immediately, after the shooting, Kim released a flier portraying the horrors of life in North Korea and called for the United Nations to end the Kim Jong-Il regime."
2002,11,26,United States,Pennsylvania (U.S. State),Erie,42.129445,-80.085239,0,,"11/26/2002: Earth Liberation Front (ELF) claimed responsibility for an arson at the Mindek Brothers Fur Farm in Erie, Pennsylvania, U.S.A.. The flames destroyed a barn at the farm but caused no injuries. In their claim of responsibility, the groups stated that this farm was responsible for the deaths of ""thousands of innocent creatures yearly."
2003,1,1,United States,Pennsylvania (U.S. State),Girard,42.001804,-80.315408,0,,"01/01/2003: Jugs of gasoline, which were set under three vehicles at Bob Ferrando Ford Lincoln Mercury in Girard, Pennsylvania, U.S.A. were set ablaze. Two pickup trucks, one sport utility vehicle (SUV) and a car were destroyed. The Earth Liberation Front (ELF) claimed responsibility for the attack, claiming that it targeted SUVs in a fight ""to remove the profit motive from the killing of the natural environment."""
2003,1,20,United States,Washington (U.S. State),Seattle,47.60356,-122.329439,0,"at McDonald's fast food restaurant on 5th Avenue North, across from the Space needle","01/20/2003: Earth Liberation Front (ELF) member, Christopher McIntosh, admitted to setting fire to the McDonald's fast-food restaurant across from the Space needle in Seattle, Washington in the United States.  McIntosh climbed onto the roof of the restaurant and poured several gallons of gasoline over it, before igniting the fuel; the arson caused $5,000 in damages, but there were no casualties in the incident.  After setting the fire, McIntosh called the Seattle arson tip line and left a message claiming the incident in the name of both ELF and ALF, and stated that more incidents were to come, ""as long as McDonald's keeps hurting our furry brothers.""  He was linked to the fire due to spray paint and sunglasses left at the scene.  In December 2005, McIntosh was sentenced to 8 years in prison after pleading guilty to charges in September of that year."
2003,3,3,United States,California (U.S. State),Chico,39.73201,-121.841985,0,,"03/03/2003: An employee found two incendiary devices near the back door of a McDonald's restaurant in Chico, California, U.S.A.. Animal Liberation Front two notes claiming responsibility and the group's name was written in red spray paint on the exterior of the building, along with the slogans, ""Meat is murder"" and ""Species Equality."" No one was injured."
2003,3,10,United States,California (U.S. State),Chico,39.73201,-121.841985,0,,"03/10/2003: The Animal Liberation Front (ALF) claimed responsibility for attacking a McDonalds fast food restaurant in Chico, California, U.S.A. with burning debris. The premises were damaged by the fire and the words ""Liberation"" and ""ALF"" were spray-painted on the walls. This was the second attack on McDonalds restaurants in Chico that month (March 2003). ALF targets McDonalds, in part, because they are seen as a symbol of the U.S.A. corporate dominance and encroaching lifestyle, as well as for use of animal products."
2003,3,11,United States,New Mexico (U.S. State),Albuquerque,35.08418,-106.648639,0,,"03/11/2003: The Earth Liberation Front (ELF) is believed responsible for firebombing a McDonalds fast food restaurant in Albuquerque, New Mexico, U.S.A. The same day they also hit another McDonald's and an Arbys. No one was injured in the attack."
2003,3,11,United States,New Mexico (U.S. State),Albuquerque,35.08418,-106.648639,0,,"03/11/2003: The Earth Liberation Front (ELF) is believed responsible for firebombing a McDonalds fast food restaurant in Albuquerque, New Mexico, U.S.A. The same day they also hit another McDonald's and an Arbys. No one was injured in the attack."
2003,3,11,United States,New Mexico (U.S. State),Albuquerque,35.08418,-106.648639,0,,"03/11/2003: The Earth Liberation Front (ELF) is believed responsible for firebombing an Arbys fast food restaurant in Albuquerque, New Mexico, U.S.A.. The same day they also hit two McDonald's restaurants. No one was injured in the attack."
2003,3,17,United States,District of Columbia,Washington,38.89037,-77.031959,0,National Mall,"3/17/2003: Dwight Watson, a tobacco farmer from North Carolina, drove a tractor through the Constitution Gardens in Washington D.C., United States and partially submerged his vehicle into a pond.  He claimed that he had an Organophosphate bomb.  DC traffic was paralyzed as streets in an eight block radius were shut down and the Federal Reserve building, Interior Department building, National Academy of Sciences, and Vietnam War Memorial were closed as well.  Watson surrendered to authorities forty-seven hours after the incident began.  It turned out that the bomb was a hoax, however the tractor caused around $1,000 in damage to the gardens.  Watson believed that the tobacco policies of the United States government were unfair to the tobacco farmer and he was trying to bring nationwide attention to the policies that he maintained ruined him financially."
